seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
50562207,0.11000000000000001,32.76558,3.6630000000000003,0.0009455166460850616,0.021144945209705397
7576519,0.11000000000000001,32.76558,2.9275,0.0007680066897418154,0.021619473282890052
17509220,0.11000000000000001,32.76558,2.6037,0.0006960686727528595,0.017672524557577535
10645510,0.11000000000000001,32.76558,2.0540000000000003,0.0005543930291190646,0.016548846405739868
89119480,0.11000000000000001,32.76558,1.862,0.000499898962949785,0.01742100663718404
99173677,0.11000000000000001,32.76558,4.6797,0.0011383018741398408,0.028418122033116923
71045967,0.11000000000000001,32.76558,2.1942,0.0005857265014142333,0.01765130022069013
95785733,0.11000000000000001,32.76558,2.0139,0.0005571642217156239,0.018117298741669004
39227299,0.11000000000000001,32.76558,3.3453,0.0008452577242442247,0.02044085789140119
73437400,0.11000000000000001,32.76558,2.012,0.000559081366066112,0.015949964901608805
92174055,0.11000000000000001,32.76558,0.6537000000000001,0.0002127340146793027,0.008929954514617665
83754312,0.11000000000000001,32.76558,2.1888,0.0005881436365187273,0.017221285555086247
44613026,0.11000000000000001,32.76558,1.3854,0.00040733324859753244,0.013289079517053113
3316699,0.11000000000000001,32.76558,1.3656000000000001,0.00038990438370580096,0.012311203984970185
81761345,0.11000000000000001,32.76558,3.0921000000000003,0.0007850925806803903,0.020436258834230007
24956084,0.11000000000000001,32.76558,1.4708,0.0004038813419879757,0.014256082112375765
42007387,0.11000000000000001,32.76558,1.7081000000000002,0.00046444918746437066,0.015026186184307934
81808062,0.11000000000000001,32.76558,0.8489,0.0002682594657166091,0.01003439346111079
44471749,0.11000000000000001,32.76558,1.2364000000000002,0.000365846946810573,0.01349172491208652
26424276,0.11000000000000001,32.76558,1.8076,0.0004883828581754248,0.01724829897209265
3194955,0.11000000000000001,32.76558,1.0508,0.00030933321355629175,0.012809994994672494
8877492,0.11000000000000001,32.76558,0.9734,0.00029231998137264204,0.010100181790107625
29302496,0.11000000000000001,32.76558,0.7211000000000001,0.00023392820403005837,0.009401494005296758
43859958,0.11000000000000001,32.76558,0.7956000000000001,0.00024572601541766236,0.009940971126564922
82206447,0.11000000000000001,32.76558,1.0876000000000001,0.0003208015975382142,0.011899018627951681
22498816,0.11000000000000001,32.76558,1.6019,0.00043417357738033077,0.014124266278143203
94441603,0.11000000000000001,32.76558,0.9485,0.000279287586904084,0.010854987347648335
67271356,0.11000000000000001,32.76558,0.6733,0.00021869449558910314,0.007972003607716322
50748604,0.11000000000000001,32.76558,1.0055,0.0002999860957659241,0.009482937745614619
3858590,0.11000000000000001,32.76558,1.0187,0.00029839745519287276,0.011010589702122627
54527342,0.11000000000000001,32.76558,1.0914000000000001,0.0003163955829566004,0.012343999450486302
38463142,0.11000000000000001,32.76558,0.6351,0.0002064163975166439,0.00822531702586419
89619884,0.11000000000000001,32.76558,1.2093,0.0003446465999382077,0.01287630317001575
39225065,0.11000000000000001,32.76558,0.5733,0.00019032679357313694,0.007672761157981376
45185862,0.11000000000000001,32.76558,0.5700000000000001,0.0001884148831160182,0.008092105730334481
41575333,0.11000000000000001,32.76558,1.1909,0.0003225189303127894,0.012611307254668141
98043747,0.11000000000000001,32.76558,0.4806,0.00016216536853081015,0.006513060475032961
93566814,0.11000000000000001,32.76558,0.6696000000000001,0.0002171397213848432,0.007840056309973626
55748304,0.11000000000000001,32.76558,1.2504,0.0003466684221559263,0.012707663865779366
62681803,0.12000000000000002,32.76558,3.0447,0.0007994056516774483,0.023017729953044703
59758732,0.12000000000000002,32.76558,3.0785,0.0008107050116914508,0.02032017915397162
51330366,0.12000000000000002,32.76558,5.7864,0.0014162276811601478,0.029824109210774816
65904827,0.12000000000000002,32.76558,3.4120000000000004,0.0008878202728425716,0.024112883235522437
66992443,0.12000000000000002,32.76558,3.1906000000000003,0.0008324773923205933,0.027421116417517637
94263839,0.12000000000000002,32.76558,3.2674000000000003,0.0008594704276391924,0.023323453809521714
33590890,0.12000000000000002,32.76558,3.3357,0.0008710404107275568,0.02355983519443018
91402566,0.12000000000000002,32.76558,1.7189,0.000491120404314674,0.012346243868314531
35677331,0.12000000000000002,32.76558,1.5722,0.0004642520588085687,0.0132394394969846
52243563,0.12000000000000002,32.76558,2.3052,0.0006416194685266909,0.018359575744216653
15827901,0.12000000000000002,32.76558,2.9864,0.0007890699437940108,0.020308069058588906
20219105,0.12000000000000002,32.76558,1.7024000000000001,0.0004905662273705823,0.018164355147963673
26108940,0.12000000000000002,32.76558,1.4371,0.00042227931281512484,0.014693009264353817
30385616,0.12000000000000002,32.76558,1.2258,0.00036671999540900674,0.012725779157240463
87661253,0.12000000000000002,32.76558,1.6977,0.0004789860843715867,0.015226738541766751
54819290,0.12000000000000002,32.76558,1.8913,0.0005332994272818519,0.014034448947605048
95160744,0.12000000000000002,32.76558,3.0046,0.0007771021848102036,0.020640259474884872
93294341,0.12000000000000002,32.76558,1.7605000000000002,0.0004770837180729349,0.017342717391333973
10430177,0.12000000000000002,32.76558,1.456,0.0004159810918455007,0.015726638070773208
51212893,0.12000000000000002,32.76558,1.7882,0.0005023147785853748,0.015162540103638015
98800305,0.12000000000000002,32.76558,1.0834000000000001,0.00033172680015033956,0.011756278638621848
28417945,0.12000000000000002,32.76558,1.3506,0.00039402244618798196,0.013032505674557628
65628040,0.12000000000000002,32.76558,1.3253000000000001,0.0003763586718471709,0.013894611602991425
53434535,0.12000000000000002,32.76558,1.5459,0.00044213516484588886,0.014446132396174129
37344326,0.12000000000000002,32.76558,0.7971,0.0002547762527022383,0.010011976311206634
22312979,0.12000000000000002,32.76558,0.7908000000000001,0.0002488188505532555,0.009324554468996042
27304332,0.12000000000000002,32.76558,1.1951,0.000354481613350871,0.01357676400121018
48290671,0.12000000000000002,32.76558,1.4377,0.0004099913627080954,0.014578237615042601
4491662,0.12000000000000002,32.76558,0.8128000000000001,0.0002540311925885273,0.010697819542762787
80219461,0.12000000000000002,32.76558,1.2684,0.0003641984903133744,0.012954218653923686
77172141,0.12000000000000002,32.76558,0.9085000000000001,0.0002749144270984257,0.009750861618342764
8064036,0.12000000000000002,32.76558,0.9466,0.0002860256748274778,0.011794170430026056
7983888,0.12000000000000002,32.76558,1.2863,0.0003656981546993033,0.012517665559568429
45530764,0.12000000000000002,32.76558,0.6677000000000001,0.00020712319303187312,0.007798046352278619
77255990,0.12000000000000002,32.76558,1.1673,0.0003355475423037693,0.011068908958523836
14522391,0.12000000000000002,32.76558,1.1513,0.000334509999913996,0.012351258927507457
1406060,0.12000000000000002,32.76558,1.4602000000000002,0.00039772280879410616,0.013365938317130798
2781257,0.12000000000000002,32.76558,0.7155,0.00022807416027937437,0.008225755711037626
29642698,0.12000000000000002,32.76558,0.7412000000000001,0.00023409313764438888,0.00952170829814512
4864313,0.12000000000000002,32.76558,1.33,0.00037945159494737,0.013028689478396567
55981796,0.12000000000000002,32.76558,0.6485000000000001,0.0002089981583593695,0.008540584203296848
10683266,0.12000000000000002,32.76558,0.5338,0.0001769913610771905,0.007524411475492189
11856965,0.13000000000000003,32.76558,5.229900000000001,0.0013177463478410952,0.029568938238843764
68121628,0.13000000000000003,32.76558,3.99,0.0010293729859557474,0.02241072951036663
3059532,0.13000000000000003,32.76558,3.1084,0.0008259903553493032,0.02255983682718639
11266644,0.13000000000000003,32.76558,2.6098000000000003,0.0007092622183582432,0.01982928231366478
29283235,0.13000000000000003,32.76558,3.5219,0.0009288098825478929,0.022385902112219507
26363200,0.13000000000000003,32.76558,3.9482000000000004,0.0010167309783565548,0.024919849613116923
63307125,0.13000000000000003,32.76558,2.8331,0.0007701841213268515,0.01830310003735017
15622594,0.13000000000000003,32.76558,3.1134,0.0008078860103378888,0.017887072554029645
32761232,0.13000000000000003,32.76558,2.5082,0.0006796510048548795,0.019872907450682754
53014014,0.13000000000000003,32.76558,2.7212,0.0007366748887739472,0.0177952889296294
58799702,0.13000000000000003,32.76558,1.4982,0.0004508981537478181,0.013453615119388614
84070773,0.13000000000000003,32.76558,1.8471000000000002,0.0005212860146736118,0.015986025197443066
1567056,0.13000000000000003,32.76558,1.3453000000000002,0.0003962132044090367,0.014761580970339814
96657445,0.13000000000000003,32.76558,2.967,0.0007718783633953617,0.0229426591205197
62918295,0.13000000000000003,32.76558,2.734,0.0007211954952210594,0.01766277035971534
64673360,0.13000000000000003,32.76558,1.8455000000000001,0.0005127162839853478,0.017266763305442936
53920826,0.13000000000000003,32.76558,2.2722,0.0006160521193702118,0.01812383563155056
60552058,0.13000000000000003,32.76558,1.5498,0.0004609010475886933,0.014899648716879633
64363464,0.13000000000000003,32.76558,1.6946,0.00047961067697341764,0.01603439645799354
50540382,0.13000000000000003,32.76558,1.8061,0.0005046416180338153,0.015527441922560057
89406057,0.13000000000000003,32.76558,1.3017,0.00039159198444746636,0.013587295082047464
28912928,0.13000000000000003,32.76558,1.4137000000000002,0.00041023295746634526,0.01392343452526609
42548095,0.13000000000000003,32.76558,1.5969,0.0004581671079978244,0.013388572079635038
75748556,0.13000000000000003,32.76558,1.3396000000000001,0.0003913087384538118,0.013127108125540129
12191902,0.13000000000000003,32.76558,1.1561000000000001,0.0003437726716938398,0.011947722183194051
73632446,0.13000000000000003,32.76558,1.3565,0.0003901258785542493,0.014561509489541527
91932978,0.13000000000000003,32.76558,1.3977000000000002,0.0003952005999817365,0.01403809523101712
21274887,0.13000000000000003,32.76558,1.9446,0.0005347774523775806,0.016835250542457863
98387713,0.13000000000000003,32.76558,1.744,0.0004876828799162883,0.014889225798349639
27087467,0.13000000000000003,32.76558,1.2491,0.0003729131426707303,0.012875712938475394
85700325,0.13000000000000003,32.76558,1.6554,0.0004515234500663746,0.01466291667807933
85083486,0.13000000000000003,32.76558,1.1700000000000002,0.00034896654116431196,0.013014635102095568
50794718,0.13000000000000003,32.76558,1.247,0.0003562785980655294,0.014641367163870841
10778372,0.13000000000000003,32.76558,1.3751,0.00039725074679880604,0.01218556600771315
60564972,0.13000000000000003,32.76558,1.1219000000000001,0.000336106557300555,0.012321272504085403
41112393,0.13000000000000003,32.76558,1.1588,0.0003424980647224247,0.012355245087744125
98173442,0.13000000000000003,32.76558,1.1063,0.0003294656702538395,0.012232560559029233
50417562,0.13000000000000003,32.76558,1.2253,0.00035243969122336665,0.012559358509392412
24026437,0.13000000000000003,32.76558,0.5192,0.0001741298728245952,0.00805640881791892
18590509,0.13000000000000003,32.76558,1.2278,0.0003434059912825121,0.012923287214069837
60726634,0.13000000000000003,32.76558,1.0390000000000001,0.00030992785421376145,0.010207734822771175
40912458,0.13000000000000003,32.76558,0.9182,0.0002822775034643305,0.010646013574385849
83999676,0.14,32.76558,2.2857000000000003,0.00063205727730323,0.01745270883285613
92104369,0.14,32.76558,2.1905,0.0006366446308960183,0.015066849423792307
86940955,0.14,32.76558,5.191400000000001,0.0013397372325224298,0.02385954393161534
3347145,0.14,32.76558,3.7644,0.0009971665970090555,0.024670010164800235
37746820,0.14,32.76558,3.7275,0.0009774480577099656,0.021819611131590016
17199490,0.14,32.76558,3.1441000000000003,0.0008482484764681573,0.017367125368146358
43566876,0.14,32.76558,2.392,0.0006680264397357585,0.01689544641880403
87840546,0.14,32.76558,2.331,0.000655046384200751,0.02119069864469274
95613985,0.14,32.76558,2.3770000000000002,0.0006546245939710706,0.017768015544338763
1914507,0.14,32.76558,2.4029000000000003,0.0006608436907881289,0.01838291021569007
35740554,0.14,32.76558,2.1856,0.0006165618741941996,0.01356287258676535
76087673,0.14,32.76558,3.4652000000000003,0.0009117528439962467,0.022998509113999702
84372144,0.14,32.76558,1.5258,0.00045477607288755114,0.013747947313842594
85931250,0.14,32.76558,1.9507,0.0005434437681903856,0.016484049522265704
75110959,0.14,32.76558,1.3666,0.0004084130139925723,0.014318213353863478
70673289,0.14,32.76558,1.5313,0.0004356323382299263,0.01350979288479673
50712783,0.14,32.76558,1.59,0.000459939154750009,0.015062018816921065
6608989,0.14,32.76558,3.1437,0.0008319738390005242,0.021119192086604077
96298119,0.14,32.76558,1.5866,0.00045167237412453747,0.01541814428322915
91665353,0.14,32.76558,1.8088000000000002,0.0005080817373877266,0.013523906496231199
95491211,0.14,32.76558,2.241,0.0006145776128582505,0.01570317179610483
25309622,0.14,32.76558,2.0438,0.0005734130415748504,0.016374398915589023
3175929,0.14,32.76558,1.3077,0.00039326243209323155,0.012421750497401358
6820639,0.14,32.76558,1.0137,0.0003095632409703896,0.008798835970321252
29430326,0.14,32.76558,0.9545,0.00029805175433726173,0.009510617737171026
71303196,0.14,32.76558,0.9404,0.00029169719204499416,0.010316197243357689
98141674,0.14,32.76558,1.247,0.0003620222462503816,0.01392915170044772
67156994,0.14,32.76558,1.7645000000000002,0.0005028847891564463,0.012816682183362805
72624394,0.14,32.76558,1.3951,0.0004125878136380702,0.013736226852692065
55818995,0.14,32.76558,1.4517,0.000412182032964551,0.01534880318967801
66906605,0.14,32.76558,1.4531,0.0004174390170314365,0.013499667100829359
74935999,0.14,32.76558,1.9607,0.0005257713733192844,0.015738701572471335
41915565,0.14,32.76558,1.6940000000000002,0.0004750614120499768,0.015395326801159607
70262151,0.14,32.76558,1.9589,0.0005445219502227277,0.016779045072430172
95941485,0.14,32.76558,0.8138000000000001,0.00026421001561798815,0.008877657492300125
72207554,0.14,32.76558,1.7082000000000002,0.0004760296823217365,0.015492754644062152
92160870,0.14,32.76558,1.1247,0.00032886707118962033,0.012366650397945201
20840330,0.14,32.76558,0.9064000000000001,0.0002790034612644732,0.010212884007573149
58663564,0.14,32.76558,1.4836,0.00042092078762073743,0.013327839564800284
39801822,0.14,32.76558,1.2423,0.0003765632335112312,0.011439880370104395
254003,0.14,32.76558,1.4042000000000001,0.000403030416485019,0.013195698511444287
9940542,0.14,32.76558,0.5971000000000001,0.00019996859275441578,0.007996308467215031
29984599,0.15000000000000002,32.76558,2.9392,0.0008009971071175296,0.01801465484333804
34116939,0.15000000000000002,32.76558,4.4978,0.0011503921238213118,0.027561583354891436
17152962,0.15000000000000002,32.76558,5.4904,0.001398658468758271,0.028151920699171534
67446217,0.15000000000000002,32.76558,3.9939,0.0010403199598050098,0.02537698694891179
88430480,0.15000000000000002,32.76558,3.8960000000000004,0.0010244387879676275,0.023113391816423315
22502542,0.15000000000000002,32.76558,4.9129000000000005,0.0012564566649037104,0.02667330922227345
3669486,0.15000000000000002,32.76558,2.3306,0.0006479762299338281,0.017181824540891573
25816806,0.15000000000000002,32.76558,2.8372,0.0007675516049132145,0.017831585736227937
37562650,0.15000000000000002,32.76558,3.2906,0.0008598620899953158,0.020528062471707072
28454947,0.15000000000000002,32.76558,3.3002000000000002,0.0008955178345783018,0.017973905774911668
21110888,0.15000000000000002,32.76558,3.7305,0.000977782015292217,0.020280301688209695
5734445,0.15000000000000002,32.76558,4.4877,0.00115843353915628,0.022185350739979418
81235864,0.15000000000000002,32.76558,2.0775,0.0005941419422041136,0.015063978125401755
84015361,0.15000000000000002,32.76558,1.3116,0.0003978792538250938,0.012634211539831458
80188529,0.15000000000000002,32.76558,1.5828,0.0004677240213456068,0.012464360620540037
72362695,0.15000000000000002,32.76558,2.5046,0.0006990990530265345,0.016254648870123074
44625335,0.15000000000000002,32.76558,4.7006000000000006,0.0011789811887388728,0.025203639949486382
70512076,0.15000000000000002,32.76558,2.0947,0.000591459110042531,0.018070477748638528
81508399,0.15000000000000002,32.76558,1.7670000000000001,0.0005073199640010895,0.01476876680935247
